nature,intent,drug,sex,state,age_group,n,year,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
Underlying,Intentional,Opioids,All,AUS,35-44,34,2016,3236348,1.050566873525344,0.7275480865756521,1.46806218498609,10.50566873525344,7.275480865756521,14.6806218498609
Underlying,Intentional,Opioids,All,AUS,45-54,29,2016,3157138,0.9185534493582478,0.6151706101175526,1.3191953011494653,9.185534493582479,6.151706101175526,13.191953011494652
Underlying,Intentional,Opioids,All,AUS,55-64,32,2016,2783662,1.149564853778943,0.786301498874387,1.6228434366043094,11.495648537789428,7.8630149887438705,16.228434366043093
Underlying,Intentional,Opioids,All,AUS,65-74,15,2016,2084469,0.7196077274356203,0.4027589502222809,1.186883548579958,7.1960772743562025,4.027589502222809,11.86883548579958
Underlying,Intentional,Opioids,All,AUS,75-84,11,2016,1106311,0.9942954557985955,0.4963479956417886,1.7790666958292143,9.942954557985955,4.963479956417886,17.790666958292142
Underlying,Intentional,Opioids,All,AUS,15-54,91,2016,13180721,0.6904022928639488,0.5558688577853418,0.8476610335253705,6.904022928639488,5.558688577853418,8.476610335253705
Underlying,Intentional,Opioids,All,AUS,15-64,123,2016,15964383,0.770465103474403,0.640331827075178,0.9192739815987864,7.70465103474403,6.40331827075178,9.192739815987863
Underlying,Intentional,Opioids,All,AUS,Allages,157,2016,24210809,0.6484706892694085,0.5510024309492771,0.7582126776103134,6.484706892694085,5.5100243094927714,7.582126776103134
Underlying,Undetermined,Opioids,All,AUS,15-24,13,1997,2619372,0.49630216708432406,0.26425997023364084,0.8486912149231476,4.963021670843241,2.6425997023364083,8.486912149231475
Underlying,Undetermined,Opioids,All,AUS,25-34,22,1997,2863015,0.7684207033494411,0.48156417449380734,1.1633981959031334,7.6842070334944115,4.815641744938073,11.633981959031335
Underlying,Undetermined,Opioids,All,AUS,35-44,16,1997,2845815,0.5622290978155643,0.32136236247473116,0.9130248398359458,5.622290978155643,3.213623624747312,9.13024839835946
Underlying,Undetermined,Opioids,All,AUS,45-54,2,1997,2376709,0.08414997376624568,0.010190714943198256,0.3039788631952617,0.8414997376624568,0.10190714943198256,3.039788631952617
Underlying,Undetermined,Opioids,All,AUS,55-64,1,1997,1572718,0.06358418991834519,0.0016080166180573786,0.35426842495171174,0.6358418991834519,0.016080166180573785,3.5426842495171176
Underlying,Undetermined,Opioids,All,AUS,65-74,0,1997,1293537,0,0,0.2851777568305083,0,0,2.8517775683050828
Underlying,Undetermined,Opioids,All,AUS,75-84,0,1997,731247,0,0,0.5044642645197384,0,0,5.044642645197383
Underlying,Undetermined,Opioids,All,AUS,15-54,55,1997,10704911,0.5137828796521522,0.38705172217059486,0.6687593220304929,5.1378287965215215,3.8705172217059487,6.6875932203049295
Underlying,Undetermined,Opioids,All,AUS,15-64,57,1997,12277629,0.46425901939209924,0.3516252692242925,0.601501526039323,4.642590193920992,3.516252692242925,6.0150152603932305
Underlying,Undetermined,Opioids,All,AUS,Allages,57,1997,18423037,0.3093952424890641,0.23433294969558935,0.4008575013796394,3.0939524248906407,2.3433294969558935,4.008575013796394
Underlying,Undetermined,Opioids,All,AUS,15-24,10,1998,2592341,0.3857517201633581,0.184982939636451,0.7094112394442527,3.8575172016335815,1.8498293963645098,7.094112394442527
Underlying,Undetermined,Opioids,All,AUS,25-34,12,1998,2860327,0.4195324520588031,0.21677953155936314,0.7328378717694715,4.195324520588031,2.167795315593631,7.328378717694715
Underlying,Undetermined,Opioids,All,AUS,35-44,14,1998,2881490,0.48585974617298694,0.2656241665269026,0.8151899265115777,4.858597461729869,2.656241665269026,8.151899265115777
Underlying,Undetermined,Opioids,All,AUS,45-54,2,1998,2460560,0.08128230971811296,0.009843435608940153,0.2936198670083019,0.8128230971811296,0.09843435608940153,2.936198670083019
Underlying,Undetermined,Opioids,All,AUS,55-64,0,1998,1617841,0,0,0.22801250557827693,0,0,2.2801250557827695
Underlying,Undetermined,Opioids,All,AUS,65-74,2,1998,1296598,0.15424981374334992,0.01867993311877219,0.5572037747751788,1.5424981374334992,0.1867993311877219,5.5720377477517875
Underlying,Undetermined,Opioids,All,AUS,75-84,0,1998,758134,0,0,0.4865735873041773,0,0,4.865735873041773
Underlying,Undetermined,Opioids,All,AUS,15-54,39,1998,10794718,0.36128780761109275,0.25691073198999026,0.4938921194819365,3.6128780761109276,2.569107319899903,4.938921194819365
Underlying,Undetermined,Opioids,All,AUS,15-64,39,1998,12412559,0.3141979023020153,0.22342523431353067,0.42951869572018236,3.141979023020153,2.2342523431353065,4.295186957201824
Underlying,Undetermined,Opioids,All,AUS,Allages,40,1998,18607584,0.21496611274198735,0.1535749423180016,0.29272281286113166,2.1496611274198734,1.535749423180016,2.9272281286113166
Underlying,Undetermined,Opioids,All,AUS,15-24,10,1999,2583566,0.3870619136495836,0.185611228325538,0.7118207322252086,3.870619136495836,1.85611228325538,7.118207322252086
Underlying,Undetermined,Opioids,All,AUS,25-34,22,1999,2857016,0.7700341895180147,0.48257533560833676,1.1658410333871456,7.700341895180147,4.825753356083368,11.658410333871457
Underlying,Undetermined,Opioids,All,AUS,35-44,13,1999,2913704,0.44616748990288646,0.2375653692862529,0.76295945127428,4.461674899028864,2.375653692862529,7.6295945127428
Underlying,Undetermined,Opioids,All,AUS,45-54,4,1999,2525485,0.15838541903832334,0.04315563752796372,0.4055295814792574,1.5838541903832335,0.4315563752796372,4.055295814792574
Underlying,Undetermined,Opioids,All,AUS,55-64,3,1999,1680815,0.1784848421747783,0.036807811560417666,0.5216086593990262,1.7848484217477831,0.3680781156041767,5.216086593990262
Underlying,Undetermined,Opioids,All,AUS,65-74,0,1999,1300015,0,0,0.2837567105281594,0,0,2.8375671052815936
Underlying,Undetermined,Opioids,All,AUS,75-84,4,1999,784073,0.5101565798082577,0.13900353059257167,1.306203472230446,5.101565798082577,1.3900353059257167,13.06203472230446
Underlying,Undetermined,Opioids,All,AUS,15-54,48,1999,10879771,0.4411857565752073,0.32529553315766585,0.5849482991563653,4.411857565752073,3.2529553315766586,5.849482991563653
Underlying,Undetermined,Opioids,All,AUS,15-64,49,1999,12560586,0.3901091875808979,0.28860491519826864,0.5157450206431383,3.901091875808979,2.8860491519826863,5.157450206431383
Underlying,Undetermined,Opioids,All,AUS,Allages,50,1999,18812264,0.2657840651183717,0.19727005210683532,0.3504031370696228,2.657840651183717,1.9727005210683533,3.504031370696228
Underlying,Undetermined,Opioids,All,AUS,15-24,2,2e3,2595640,0.07705228768242128,0.009331172243428897,0.27833956171346846,0.7705228768242128,0.09331172243428898,2.7833956171346848
Underlying,Undetermined,Opioids,All,AUS,25-34,8,2e3,2855634,0.28014794613035143,0.12094797237727423,0.5520031313961586,2.801479461303514,1.2094797237727422,5.520031313961587
Underlying,Undetermined,Opioids,All,AUS,35-44,4,2e3,2936641,0.13621004406054402,0.037113462368164665,0.3487518137498395,1.3621004406054402,0.3711346236816466,3.487518137498395
Underlying,Undetermined,Opioids,All,AUS,45-54,0,2e3,2583189,0,0,0.14280332567120144,0,0,1.4280332567120144
Underlying,Undetermined,Opioids,All,AUS,55-64,0,2e3,1750096,0,0,0.2107815685752468,0,0,2.107815685752468
Underlying,Undetermined,Opioids,All,AUS,65-74,3,2e3,1302006,0.23041368472956344,0.04751677164922698,0.673366834598131,2.3041368472956343,0.47516771649226974,6.733668345981309
Underlying,Undetermined,Opioids,All,AUS,75-84,0,2e3,811132,0,0,0.45478168786000933,0,0,4.547816878600093
Underlying,Undetermined,Opioids,All,AUS,15-54,11,2e3,10971104,0.10026338279174092,0.050051047497723364,0.17939863256510138,1.0026338279174092,0.5005104749772337,1.7939863256510138
Underlying,Undetermined,Opioids,All,AUS,15-64,11,2e3,12721200,0.08646982989026193,0.0431653654848963,0.15471819131288825,0.8646982989026193,0.431653654848963,1.5471819131288824
Underlying,Undetermined,Opioids,All,AUS,Allages,12,2e3,19028802,0.06306229892980125,0.03258535913961365,0.11015701100073232,0.6306229892980125,0.32585359139613645,1.1015701100073232
Underlying,Undetermined,Opioids,All,AUS,15-24,2,2001,2630115,0.07604230233278773,0.009208861179809165,0.2746911446708403,0.7604230233278774,0.09208861179809165,2.7469114467084035
Underlying,Undetermined,Opioids,All,AUS,25-34,6,2001,2851409,0.21042228596458806,0.07722115981443525,0.4580008867974942,2.1042228596458807,0.7722115981443525,4.580008867974942
Underlying,Undetermined,Opioids,All,AUS,35-44,6,2001,2953197,0.20316964970504847,0.07455957394150102,0.4422149455733418,2.0316964970504845,0.7455957394150102,4.422149455733418
Underlying,Undetermined,Opioids,All,AUS,45-54,3,2001,2642230,0.1135404563569409,0.023414737470970892,0.3318135282877623,1.135404563569409,0.23414737470970892,3.318135282877623
Underlying,Undetermined,Opioids,All,AUS,55-64,2,2001,1818447,0.10998395883960324,0.013319257543350883,0.3973001687516586,1.0998395883960324,0.13319257543350882,3.973001687516586
Underlying,Undetermined,Opioids,All,AUS,65-74,0,2001,1311961,0,0,0.28117297696902965,0,0,2.8117297696902965
Underlying,Undetermined,Opioids,All,AUS,75-84,0,2001,843667,0,0,0.43724358074603503,0,0,4.37243580746035
Underlying,Undetermined,Opioids,All,AUS,15-54,15,2001,11076951,0.13541632530467995,0.07579148325300776,0.22334864202476984,1.3541632530467995,0.7579148325300776,2.2334864202476985
Underlying,Undetermined,Opioids,All,AUS,15-64,16,2001,12895398,0.1240752708834578,0.07091970574045307,0.20149046850494515,1.240752708834578,0.7091970574045308,2.0149046850494514
Underlying,Undetermined,Opioids,All,AUS,Allages,16,2001,19274701,0.08301036680153949,0.04744757553261277,0.13480363636134912,0.8301036680153949,0.47447575532612773,1.3480363636134913
Underlying,Undetermined,Opioids,All,AUS,15-24,3,2002,2667594,0.11246089172490267,0.023192105615743405,0.3286585810463565,1.1246089172490268,0.23192105615743405,3.286585810463565
Underlying,Undetermined,Opioids,All,AUS,25-34,3,2002,2854494,0.10509743583276056,0.021673586207546214,0.30713942956186774,1.0509743583276057,0.21673586207546214,3.0713942956186773
Underlying,Undetermined,Opioids,All,AUS,35-44,5,2002,2966659,0.168539761394889,0.05472437725732168,0.3933152401439602,1.68539761394889,0.5472437725732169,3.9331524014396018
Underlying,Undetermined,Opioids,All,AUS,45-54,0,2002,2659000,0,0,0.13873184657287144,0,0,1.3873184657287143
Underlying,Undetermined,Opioids,All,AUS,55-64,2,2002,1917188,0.10431945119623115,0.012633275360545645,0.3768380043928646,1.0431945119623114,0.12633275360545645,3.7683800439286457
Underlying,Undetermined,Opioids,All,AUS,65-74,0,2002,1324605,0,0,0.2784890439317873,0,0,2.784890439317873
Underlying,Undetermined,Opioids,All,AUS,75-84,0,2002,868512,0,0,0.42473561682194966,0,0,4.247356168219497
Underlying,Undetermined,Opioids,All,AUS,15-54,8,2002,11147747,0.07176337963177672,0.030982326935801923,0.14140246545973265,0.7176337963177671,0.30982326935801924,1.4140246545973265
Underlying,Undetermined,Opioids,All,AUS,15-64,9,2002,13064935,0.06888668026285627,0.031499436756702186,0.13076838552124048,0.6888668026285627,0.31499436756702187,1.3076838552124048
Underlying,Undetermined,Opioids,All,AUS,Allages,9,2002,19495210,0.04616518621753754,0.021109703037973167,0.08763590937927564,0.4616518621753754,0.21109703037973165,0.8763590937927563
Underlying,Undetermined,Opioids,All,AUS,15-24,1,2003,2710380,0.036895195507641,9.330635112116987e-4,0.20556686839233104,0.36895195507641,0.009330635112116986,2.0556686839233103
Underlying,Undetermined,Opioids,All,AUS,25-34,5,2003,2858260,0.1749316017437182,0.05679978949074916,0.40823165037828635,1.7493160174371818,0.5679978949074916,4.082316503782863
Underlying,Undetermined,Opioids,All,AUS,35-44,5,2003,2972788,0.16819228279984982,0.05461155195386577,0.3925043417190331,1.6819228279984983,0.5461155195386578,3.925043417190331
Underlying,Undetermined,Opioids,All,AUS,45-54,1,2003,2693054,0.03713256399611742,9.390664574560941e-4,0.20688940093782235,0.3713256399611742,0.00939066457456094,2.0688940093782233
Underlying,Undetermined,Opioids,All,AUS,55-64,0,2003,2005259,0,0,0.1839602664978764,0,0,1.8396026649787638
Underlying,Undetermined,Opioids,All,AUS,65-74,0,2003,1336825,0,0,0.2759433583582482,0,0,2.759433583582482
Underlying,Undetermined,Opioids,All,AUS,75-84,0,2003,895039,0,0,0.4121473813289311,0,0,4.1214738132893105
Underlying,Undetermined,Opioids,All,AUS,15-54,13,2003,11234482,0.11571517049028163,0.06161344748701651,0.19787632442828024,1.1571517049028164,0.6161344748701651,1.9787632442828023
Underlying,Undetermined,Opioids,All,AUS,15-64,13,2003,13239741,0.09818923194947696,0.05228162444800334,0.16790645715922045,0.9818923194947695,0.5228162444800334,1.6790645715922046
Underlying,Undetermined,Opioids,All,AUS,Allages,13,2003,19720737,0.06592045723240465,0.03509986298944265,0.11272590902741994,0.6592045723240465,0.3509986298944265,1.1272590902741995
Underlying,Undetermined,Opioids,All,AUS,15-24,1,2004,2748615,0.03638195964149217,9.200839984930461e-4,0.20270730122378222,0.3638195964149217,0.00920083998493046,2.027073012237822
Underlying,Undetermined,Opioids,All,AUS,25-34,1,2004,2852818,0.03505305981664446,8.864766976084573e-4,0.19530314543486693,0.3505305981664446,0.008864766976084574,1.9530314543486693
Underlying,Undetermined,Opioids,All,AUS,35-44,7,2004,2981621,0.2347716225502839,0.09439018350834258,0.4837192752071617,2.3477162255028388,0.9439018350834258,4.8371927520716165
Underlying,Undetermined,Opioids,All,AUS,45-54,5,2004,2734333,0.18285995158599921,0.05937410195094332,0.4267337581085555,1.8285995158599921,0.5937410195094333,4.267337581085555
Underlying,Undetermined,Opioids,All,AUS,55-64,0,2004,2082254,0,0,0.17715801244097268,0,0,1.7715801244097267
Underlying,Undetermined,Opioids,All,AUS,65-74,0,2004,1353404,0,0,0.27256309279214863,0,0,2.725630927921486
Underlying,Undetermined,Opioids,All,AUS,75-84,0,2004,919175,0,0,0.4013250795955777,0,0,4.013250795955777
Underlying,Undetermined,Opioids,All,AUS,15-54,19,2004,11317387,0.16788327552994345,0.10107694596728804,0.26217054094236614,1.6788327552994344,1.0107694596728805,2.6217054094236616
Underlying,Undetermined,Opioids,All,AUS,15-64,19,2004,13399641,0.14179484360812353,0.08536996732150423,0.2214302212905631,1.4179484360812353,0.8536996732150424,2.214302212905631
Underlying,Undetermined,Opioids,All,AUS,Allages,19,2004,19932722,0.09532064913161384,0.057389397910124276,0.14885500695008452,0.9532064913161384,0.5738939791012427,1.4885500695008451
Underlying,Undetermined,Opioids,All,AUS,15-24,0,2005,2794180,0,0,0.1320201204064395,0,0,1.3202012040643951
Underlying,Undetermined,Opioids,All,AUS,25-34,10,2005,2853071,0.3504995143829228,0.16807813710913502,0.6445811695089794,3.504995143829228,1.6807813710913502,6.445811695089794
Underlying,Undetermined,Opioids,All,AUS,35-44,5,2005,2996044,0.16688673464074627,0.054187644210107966,0.389457630465454,1.6688673464074628,0.5418764421010797,3.89457630465454
Underlying,Undetermined,Opioids,All,AUS,45-54,5,2005,2776548,0.18007972489580587,0.0584713703166049,0.42024564207434584,1.8007972489580588,0.584713703166049,4.2024564207434585
Underlying,Undetermined,Opioids,All,AUS,55-64,4,2005,2161731,0.18503689867055614,0.050417427164762614,0.47376795497781293,1.8503689867055615,0.5041742716476262,4.73767954977813
Underlying,Undetermined,Opioids,All,AUS,65-74,4,2005,1373971,0.2911269597393249,0.0793240288494513,0.745400648981778,2.911269597393249,0.7932402884945131,7.454006489817781
Underlying,Undetermined,Opioids,All,AUS,75-84,0,2005,935717,0,0,0.3942302854786919,0,0,3.9423028547869188
Underlying,Undetermined,Opioids,All,AUS,15-54,20,2005,11419843,0.1751337562171389,0.1069764513941637,0.27047988224616604,1.751337562171389,1.069764513941637,2.7047988224616604
Underlying,Undetermined,Opioids,All,AUS,15-64,21,2005,13581574,0.15462125376631605,0.09571318055133113,0.23635500654179276,1.5462125376631606,0.9571318055133113,2.3635500654179276
Underlying,Undetermined,Opioids,All,AUS,Allages,22,2005,20176844,0.10903588291607944,0.0683320669495382,0.16508163942010007,1.0903588291607944,0.683320669495382,1.6508163942010006
Underlying,Undetermined,Opioids,All,AUS,15-24,4,2006,2841117,0.14078969644685524,0.03836129073259195,0.36047754284041894,1.4078969644685524,0.3836129073259195,3.6047754284041895
Underlying,Undetermined,Opioids,All,AUS,25-34,12,2006,2855732,0.4202074984627409,0.21712833948234583,0.7340170405502887,4.2020749846274095,2.1712833948234582,7.340170405502887
Underlying,Undetermined,Opioids,All,AUS,35-44,16,2006,3025272,0.5288780645178351,0.3022993739293614,0.8588648506903619,5.288780645178352,3.022993739293614,8.588648506903619
Underlying,Undetermined,Opioids,All,AUS,45-54,11,2006,2825567,0.3893023948821599,0.19433807352876883,0.6965685313176131,3.893023948821599,1.9433807352876884,6.965685313176131
Underlying,Undetermined,Opioids,All,AUS,55-64,1,2006,2236827,0.04470618425117365,0.001130600032777664,0.24908691139422326,0.4470618425117365,0.011306000327776641,2.4908691139422325
